rank,logit,path
316,0.20040,.cache_imagenette/imagenette2-320/train/n03028079/ILSVRC2012_val_00034534.JPEG
317,0.19999,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_29019.JPEG
318,0.19978,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_9339.JPEG
319,0.19967,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_17754.JPEG
320,0.19958,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_25307.JPEG
321,0.19871,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_14008.JPEG
322,0.19854,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_29196.JPEG
323,0.19852,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_13424.JPEG
324,0.19850,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_53003.JPEG
325,0.19835,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_258.JPEG
326,0.19832,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_213.JPEG
327,0.19788,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_14704.JPEG
328,0.19783,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_15599.JPEG
329,0.19748,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_14258.JPEG
330,0.19731,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_1765.JPEG
331,0.19728,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_3764.JPEG
332,0.19698,.cache_imagenette/imagenette2-320/train/n03394916/ILSVRC2012_val_00025583.JPEG
333,0.19610,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_37095.JPEG
334,0.19597,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_42538.JPEG
335,0.19594,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_21667.JPEG
336,0.19548,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_6286.JPEG
337,0.19522,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_1259.JPEG
338,0.19504,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_11967.JPEG
339,0.19489,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_935.JPEG
340,0.19486,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_23937.JPEG
341,0.19462,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_26749.JPEG
342,0.19411,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_3833.JPEG
343,0.19355,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_24227.JPEG
344,0.19335,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_3255.JPEG
345,0.19306,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_22668.JPEG
346,0.19284,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_14403.JPEG
347,0.19271,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_6725.JPEG
348,0.19238,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_10117.JPEG
349,0.19237,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_37037.JPEG
350,0.19232,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_86296.JPEG
351,0.19190,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_2006.JPEG
352,0.19154,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_51665.JPEG
353,0.19087,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_32987.JPEG
354,0.19082,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_18493.JPEG
355,0.19058,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_22575.JPEG
356,0.19054,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_3083.JPEG
357,0.19019,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_3996.JPEG
358,0.19010,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_11539.JPEG
359,0.18995,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_37743.JPEG
360,0.18988,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_3088.JPEG
361,0.18885,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_9287.JPEG
362,0.18871,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_5156.JPEG
363,0.18844,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_5589.JPEG
364,0.18836,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_17779.JPEG
365,0.18778,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_37874.JPEG
366,0.18729,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_1686.JPEG
367,0.18723,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_19217.JPEG
368,0.18650,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_5038.JPEG
369,0.18635,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_19736.JPEG
370,0.18628,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_12249.JPEG
371,0.18582,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_21725.JPEG
372,0.18540,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_17708.JPEG
373,0.18488,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_25708.JPEG
374,0.18454,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_73876.JPEG
375,0.18439,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_13027.JPEG
376,0.18435,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_4727.JPEG
377,0.18426,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_29704.JPEG
378,0.18422,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_3293.JPEG
379,0.18415,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_57707.JPEG
380,0.18411,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_15615.JPEG
381,0.18372,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_1206.JPEG
382,0.18323,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_2607.JPEG
383,0.18318,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_26345.JPEG
384,0.18269,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_5565.JPEG
385,0.18265,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_8805.JPEG
386,0.18264,.cache_imagenette/imagenette2-320/train/n03028079/ILSVRC2012_val_00033568.JPEG
387,0.18259,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_18558.JPEG
388,0.18257,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_8616.JPEG
389,0.18238,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_33468.JPEG
390,0.18233,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_44395.JPEG
391,0.18216,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_167.JPEG
392,0.18204,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_32478.JPEG
393,0.18198,.cache_imagenette/imagenette2-320/train/n03028079/ILSVRC2012_val_00023619.JPEG
394,0.18188,.cache_imagenette/imagenette2-320/train/n03028079/ILSVRC2012_val_00035753.JPEG
395,0.18135,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_13963.JPEG
396,0.18132,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_21934.JPEG
397,0.18127,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_38605.JPEG
398,0.18122,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_409.JPEG
399,0.18119,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_15276.JPEG
400,0.18108,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_27253.JPEG
401,0.18105,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_2295.JPEG
402,0.18094,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_20355.JPEG
403,0.18086,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_12685.JPEG
404,0.18069,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_2776.JPEG
405,0.18035,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_21846.JPEG
406,0.18022,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_28685.JPEG
407,0.17927,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_23434.JPEG
408,0.17906,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_2216.JPEG
409,0.17899,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_12968.JPEG
410,0.17883,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_15467.JPEG
411,0.17870,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_3484.JPEG
412,0.17850,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_49083.JPEG
413,0.17842,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_7349.JPEG
414,0.17824,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_26177.JPEG
415,0.17811,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_5605.JPEG
416,0.17775,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_20998.JPEG
417,0.17766,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_49798.JPEG
418,0.17763,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_12885.JPEG
419,0.17693,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_4773.JPEG
420,0.17687,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_1809.JPEG
421,0.17675,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_25775.JPEG
422,0.17666,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_9127.JPEG
423,0.17637,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_9717.JPEG
424,0.17584,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_3905.JPEG
425,0.17560,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_24935.JPEG
426,0.17555,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_1165.JPEG
427,0.17546,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_16933.JPEG
428,0.17538,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_13279.JPEG
429,0.17530,.cache_imagenette/imagenette2-320/train/n03394916/ILSVRC2012_val_00042707.JPEG
430,0.17527,.cache_imagenette/imagenette2-320/train/n03394916/ILSVRC2012_val_00019593.JPEG
431,0.17491,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_44025.JPEG
432,0.17425,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_5269.JPEG
433,0.17420,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_24084.JPEG
434,0.17392,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_323.JPEG
435,0.17367,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_6923.JPEG
436,0.17329,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_71256.JPEG
437,0.17293,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_7629.JPEG
438,0.17209,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_15474.JPEG
439,0.17202,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_15766.JPEG
440,0.17188,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_9336.JPEG
441,0.17186,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_23413.JPEG
442,0.17184,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_16724.JPEG
443,0.17181,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_38775.JPEG
444,0.17169,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_13069.JPEG
445,0.17167,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_95473.JPEG
446,0.17099,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_27335.JPEG
447,0.17096,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_41474.JPEG
448,0.17039,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_38866.JPEG
449,0.16986,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_6335.JPEG
450,0.16981,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_3264.JPEG
451,0.16969,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_455.JPEG
452,0.16968,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_14735.JPEG
453,0.16934,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_16426.JPEG
454,0.16929,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_757.JPEG
455,0.16908,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_9779.JPEG
456,0.16904,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_13543.JPEG
457,0.16900,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_26887.JPEG
458,0.16882,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_20195.JPEG
459,0.16866,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_58349.JPEG
460,0.16866,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_14428.JPEG
461,0.16830,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_37417.JPEG
462,0.16830,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_7233.JPEG
463,0.16774,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_47259.JPEG
464,0.16757,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_38555.JPEG
465,0.16754,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_11119.JPEG
466,0.16747,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_15035.JPEG
467,0.16694,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_13873.JPEG
468,0.16681,.cache_imagenette/imagenette2-320/train/n03028079/ILSVRC2012_val_00017198.JPEG
469,0.16679,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_31453.JPEG
470,0.16662,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_27187.JPEG
471,0.16641,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_4225.JPEG
472,0.16568,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_63677.JPEG
473,0.16565,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_21455.JPEG
474,0.16528,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_32408.JPEG
475,0.16522,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_7367.JPEG
476,0.16498,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_33237.JPEG
477,0.16496,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_9997.JPEG
478,0.16490,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_3927.JPEG
479,0.16470,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_35344.JPEG
480,0.16455,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_43617.JPEG
481,0.16446,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_2514.JPEG
482,0.16422,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_20578.JPEG
483,0.16399,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_28954.JPEG
484,0.16389,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_17067.JPEG
485,0.16358,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_53287.JPEG
486,0.16338,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_5266.JPEG
487,0.16338,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_38364.JPEG
488,0.16297,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_4263.JPEG
489,0.16278,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_39986.JPEG
490,0.16238,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_6373.JPEG
491,0.16235,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_46778.JPEG
492,0.16235,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_16133.JPEG
493,0.16230,.cache_imagenette/imagenette2-320/train/n03028079/ILSVRC2012_val_00016949.JPEG
494,0.16203,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_4646.JPEG
495,0.16194,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_27425.JPEG
496,0.16190,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_27833.JPEG
497,0.16160,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_15528.JPEG
498,0.16154,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_36858.JPEG
499,0.16105,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_17165.JPEG
500,0.16064,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_21319.JPEG
501,0.16007,.cache_imagenette/imagenette2-320/train/n03445777/ILSVRC2012_val_00008599.JPEG
502,0.15985,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_20623.JPEG
503,0.15983,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_15409.JPEG
504,0.15968,.cache_imagenette/imagenette2-320/train/n03028079/ILSVRC2012_val_00029728.JPEG
505,0.15967,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_14643.JPEG
506,0.15907,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_31523.JPEG
507,0.15879,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_28243.JPEG
508,0.15877,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_15618.JPEG
509,0.15779,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_36164.JPEG
510,0.15761,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_32505.JPEG
511,0.15744,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_26205.JPEG
512,0.15723,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_38327.JPEG
513,0.15712,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_64147.JPEG
514,0.15677,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_12173.JPEG
515,0.15665,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_19927.JPEG
516,0.15635,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_3024.JPEG
517,0.15631,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_7017.JPEG
518,0.15522,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_21029.JPEG
519,0.15520,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_16408.JPEG
520,0.15509,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_14803.JPEG
521,0.15494,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_15617.JPEG
522,0.15474,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_254.JPEG
523,0.15472,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_13047.JPEG
524,0.15439,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_15319.JPEG
525,0.15437,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_24304.JPEG
526,0.15384,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_733.JPEG
527,0.15377,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_3834.JPEG
528,0.15358,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_287.JPEG
529,0.15355,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_3264.JPEG
530,0.15348,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_26694.JPEG
531,0.15348,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_10895.JPEG
532,0.15334,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_4674.JPEG
533,0.15325,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_3119.JPEG
534,0.15323,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_9328.JPEG
535,0.15320,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_5755.JPEG
536,0.15307,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_13636.JPEG
537,0.15285,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_36494.JPEG
538,0.15215,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_1974.JPEG
539,0.15188,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_5739.JPEG
540,0.15185,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_23604.JPEG
541,0.15185,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_10097.JPEG
542,0.15169,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_449.JPEG
543,0.15157,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_12105.JPEG
